7985,"Kuzante, Marandinho","$59,437.00",M,24-02-77934,Single,SK
7986,"Maruanto, Mazindara","$78,471.00",F,24-02-78934,Married,SK
7987,"Kuzante, Marandinho","$142,615.00",F,24-02-79934,Divorced,SK
7988,"Maruanto, Mazindara","$96,040.00",N,24-02-80934,Single,SK
7989,"Kuzante, Marandinho","$139,243.00",M,24-02-81934,Married,SK
7990,"Maruanto, Mazindara","$33,270.00",N,24-02-82934,Divorced,SK
7991,"Kuzante, Marandinho","$51,983.00",F,24-02-83934,Single,SK
7992,"Maruanto, Mazindara","$231,194.00",N,24-02-84934,Married,SK
7993,"Kuzante, Marandinho","$67,429.00",M,24-02-85934,Divorced,SK
7994,"Maruanto, Mazindara","$138,926.00",F,24-02-86934,Single,SK
7995,"Kuzante, Marandinho","$171,143.00",M,24-02-87934,Married,SK
7996,"Maruanto, Mazindara","$152,016.00",M,24-02-88934,Divorced,SK
7997,"Kuzante, Marandinho","$119,511.00",M,24-02-89934,Single,SK
7998,"Maruanto, Mazindara","$87,488.00",N,24-02-90934,Married,SK
7999,"Kuzante, Marandinho","$101,234.00",M,24-02-91934,Divorced,SK
8000,"Maruanto, Mazindara","$73,592.00",F,24-02-92934,Single,SK
8001,"Kuzante, Marandinho","$81,154.00",F,24-02-93934,Married,SK
8002,"Maruanto, Mazindara","$96,795.00",N,24-02-94934,Divorced,SK
8003,"Kuzante, Marandinho","$39,649.00",M,24-02-95934,Divorced,SK
8004,"Maruanto, Mazindara","$154,590.00",N,24-02-96934,Single,SK
8005,"Kuzante, Marandinho","$154,962.00",F,24-02-97934,Married,SK
8006,"Maruanto, Mazindara","$198,552.00",N,24-02-98934,Divorced,SK
8007,"Kuzante, Marandinho","$123,322.00",M,24-02-99934,Single,SK
8008,"Maruanto, Mazindara","$210,761.00",F,24-02-100934,Married,SK
8009,"Kuzante, Marandinho","$155,331.00",M,24-02-1934,Single,SK
8010,"Maruanto, Mazindara","$176,784.00",F,24-02-2934,Married,SK
8011,"Kuzante, Marandinho","$71,233.00",M,24-02-3934,Divorced,SK
8012,"Maruanto, Mazindara","$44,868.00",M,24-02-4934,Single,SK
8013,"Kuzante, Marandinho","$208,434.00",M,24-02-5934,Married,SK
8014,"Maruanto, Mazindara","$153,447.00",N,24-02-6934,Divorced,SK
8015,"Kuzante, Marandinho","$192,530.00",M,24-02-7934,Single,SK
8016,"Maruanto, Mazindara","$208,149.00",F,24-02-8934,Married,SK
8017,"Kuzante, Marandinho","$216,408.00",F,24-02-9934,Divorced,SK
8018,"Maruanto, Mazindara","$176,345.00",N,24-02-10934,Single,SK
8019,"Kuzante, Marandinho","$84,107.00",M,24-02-11934,Married,SK
8020,"Maruanto, Mazindara","$60,299.00",N,24-02-12934,Divorced,SK
8021,"Kuzante, Marandinho","$186,982.00",F,24-02-13934,Single,SK
8022,"Maruanto, Mazindara","$65,429.00",N,24-02-14934,Married,SK
8023,"Kuzante, Marandinho","$85,676.00",M,24-02-15934,Divorced,SK
8024,"Maruanto, Mazindara","$207,773.00",F,24-02-16934,Single,SK
8025,"Kuzante, Marandinho","$55,275.00",M,24-02-17934,Married,SK
8026,"Maruanto, Mazindara","$141,860.00",M,24-02-18934,Divorced,SK
8027,"Kuzante, Marandinho","$114,006.00",M,24-02-19934,Single,SK
8028,"Maruanto, Mazindara","$137,170.00",N,24-02-20934,Married,SK
8029,"Kuzante, Marandinho","$22,475.00",M,24-02-21934,Divorced,SK
8030,"Maruanto, Mazindara","$185,655.00",F,24-02-22934,Single,SK
8031,"Kuzante, Marandinho","$100,001.00",F,24-02-23934,Married,SK
8032,"Maruanto, Mazindara","$145,009.00",N,24-02-24934,Divorced,SK
8033,"Kuzante, Marandinho","$175,942.00",M,24-02-25934,Single,SK
8034,"Maruanto, Mazindara","$51,520.00",N,24-02-26934,Married,SK
8035,"Kuzante, Marandinho","$42,184.00",F,24-02-27934,Divorced,SK
8036,"Maruanto, Mazindara","$72,447.00",N,24-02-28934,Single,SK
8037,"Kuzante, Marandinho","$245,412.00",M,24-02-29934,Married,SK
8038,"Maruanto, Mazindara","$199,050.00",F,24-02-30934,Divorced,SK
8039,"Kuzante, Marandinho","$77,405.00",M,24-02-31934,Single,SK
8040,"Maruanto, Mazindara","$235,263.00",M,24-02-32934,Married,SK
8041,"Kuzante, Marandinho","$72,641.00",M,24-02-33934,Divorced,SK
8042,"Maruanto, Mazindara","$95,585.00",N,24-02-34934,Single,SK
8043,"Kuzante, Marandinho","$133,244.00",M,24-02-35934,Married,SK
8044,"Maruanto, Mazindara","$38,026.00",F,24-02-36934,Divorced,SK
8045,"Kuzante, Marandinho","$111,453.00",F,24-02-37934,Single,SK
8046,"Maruanto, Mazindara","$70,341.00",N,24-02-38934,Married,SK
8047,"Kuzante, Marandinho","$32,782.00",M,24-02-39934,Divorced,SK
8048,"Maruanto, Mazindara","$144,108.00",N,24-02-40934,Single,SK
8049,"Kuzante, Marandinho","$34,460.00",F,24-02-41934,Married,SK
8050,"Maruanto, Mazindara","$249,744.00",N,24-02-42934,Divorced,SK
8051,"Kuzante, Marandinho","$13,704.00",M,24-02-43934,Single,SK
8052,"Maruanto, Mazindara","$137,172.00",F,24-02-44934,Married,SK
8053,"Kuzante, Marandinho","$152,502.00",M,24-02-45934,Divorced,SK
8054,"Maruanto, Mazindara","$133,837.00",M,24-02-46934,Single,SK
8055,"Kuzante, Marandinho","$105,271.00",M,24-02-47934,Married,SK
8056,"Maruanto, Mazindara","$119,076.00",N,24-02-48934,Divorced,SK
8057,"Kuzante, Marandinho","$170,086.00",M,24-02-49934,Single,SK
8058,"Maruanto, Mazindara","$38,549.00",F,24-02-50934,Married,SK
8059,"Kuzante, Marandinho","$115,113.00",F,24-02-51934,Divorced,SK
8060,"Maruanto, Mazindara","$88,019.00",N,24-02-52934,Single,SK
8061,"Kuzante, Marandinho","$206,899.00",M,24-02-53934,Married,SK
8062,"Maruanto, Mazindara","$57,500.00",N,24-02-54934,Divorced,SK
8063,"Kuzante, Marandinho","$76,392.00",F,24-02-55934,Single,SK
8064,"Maruanto, Mazindara","$53,157.00",N,24-02-56934,Married,SK
8065,"Kuzante, Marandinho","$181,651.00",M,24-02-57934,Divorced,SK
8066,"Maruanto, Mazindara","$217,194.00",F,24-02-58934,Single,SK
8067,"Kuzante, Marandinho","$141,374.00",M,24-02-59934,Married,SK
8068,"Maruanto, Mazindara","$58,191.00",M,24-02-60934,Divorced,SK
8069,"Kuzante, Marandinho","$20,111.00",M,24-02-61934,Single,SK
8070,"Maruanto, Mazindara","$117,382.00",N,24-02-62934,Married,SK
8071,"Kuzante, Marandinho","$138,107.00",M,24-02-63934,Divorced,SK
8072,"Maruanto, Mazindara","$95,362.00",F,24-02-64934,Single,SK
8073,"Kuzante, Marandinho","$173,027.00",F,24-02-65934,Married,SK
8074,"Maruanto, Mazindara","$67,275.00",N,24-02-66934,Divorced,SK
8075,"Kuzante, Marandinho","$92,665.00",M,24-02-67934,Single,SK
8076,"Maruanto, Mazindara","$199,671.00",N,24-02-68934,Married,SK
8077,"Kuzante, Marandinho","$123,698.00",F,24-02-69934,Divorced,SK
8078,"Maruanto, Mazindara","$210,672.00",N,24-02-70934,Single,SK
8079,"Kuzante, Marandinho","$204,144.00",M,24-02-71934,Married,SK
8080,"Maruanto, Mazindara","$18,146.00",F,24-02-72934,Divorced,SK
8081,"Kuzante, Marandinho","$219,637.00",M,24-02-73934,Single,SK
8082,"Maruanto, Mazindara","$178,176.00",M,24-02-74934,Married,SK
8083,"Kuzante, Marandinho","$97,236.00",M,24-02-75934,Divorced,SK
8084,"Maruanto, Mazindara","$216,439.00",N,24-02-76934,Divorced,SK
8085,"Kuzante, Marandinho","$59,437.00",M,24-02-77934,Single,SK
8086,"Maruanto, Mazindara","$78,471.00",F,24-02-78934,Married,SK
8087,"Kuzante, Marandinho","$142,615.00",F,24-02-79934,Divorced,SK
8088,"Maruanto, Mazindara","$96,040.00",N,24-02-80934,Single,SK
8089,"Kuzante, Marandinho","$139,243.00",M,24-02-81934,Married,SK
8090,"Maruanto, Mazindara","$33,270.00",N,24-02-82934,Divorced,SK
8091,"Kuzante, Marandinho","$51,983.00",F,24-02-83934,Single,SK
8092,"Maruanto, Mazindara","$231,194.00",N,24-02-84934,Married,SK
8093,"Kuzante, Marandinho","$67,429.00",M,24-02-85934,Divorced,SK
8094,"Maruanto, Mazindara","$138,926.00",F,24-02-86934,Single,SK
8095,"Kuzante, Marandinho","$171,143.00",M,24-02-87934,Married,SK
8096,"Maruanto, Mazindara","$152,016.00",M,24-02-88934,Divorced,SK
8097,"Kuzante, Marandinho","$119,511.00",M,24-02-89934,Single,SK
8098,"Maruanto, Mazindara","$87,488.00",N,24-02-90934,Married,SK
8099,"Kuzante, Marandinho","$101,234.00",M,24-02-91934,Divorced,SK
8100,"Maruanto, Mazindara","$73,592.00",F,24-02-92934,Single,SK
8101,"Kuzante, Marandinho","$81,154.00",F,24-02-93934,Married,SK
8102,"Maruanto, Mazindara","$96,795.00",N,24-02-94934,Divorced,SK
8103,"Kuzante, Marandinho","$39,649.00",M,24-02-95934,Divorced,SK
8104,"Maruanto, Mazindara","$154,590.00",N,24-02-96934,Single,SK
8105,"Kuzante, Marandinho","$154,962.00",F,24-02-97934,Married,SK
8106,"Maruanto, Mazindara","$198,552.00",N,24-02-98934,Divorced,SK
8107,"Kuzante, Marandinho","$123,322.00",M,24-02-99934,Single,SK
8108,"Maruanto, Mazindara","$210,761.00",F,24-02-100934,Married,SK
8109,"Kuzante, Marandinho","$155,331.00",M,24-02-1934,Single,SK
8110,"Maruanto, Mazindara","$176,784.00",F,24-02-2934,Married,SK
8111,"Kuzante, Marandinho","$71,233.00",M,24-02-3934,Divorced,SK
8112,"Maruanto, Mazindara","$44,868.00",M,24-02-4934,Single,SK
8113,"Kuzante, Marandinho","$208,434.00",M,24-02-5934,Married,SK
8114,"Maruanto, Mazindara","$153,447.00",N,24-02-6934,Divorced,SK
8115,"Kuzante, Marandinho","$192,530.00",M,24-02-7934,Single,SK
8116,"Maruanto, Mazindara","$208,149.00",F,24-02-8934,Married,SK
8117,"Kuzante, Marandinho","$216,408.00",F,24-02-9934,Divorced,SK
8118,"Maruanto, Mazindara","$176,345.00",N,24-02-10934,Single,SK
8119,"Kuzante, Marandinho","$84,107.00",M,24-02-11934,Married,SK
8120,"Maruanto, Mazindara","$60,299.00",N,24-02-12934,Divorced,SK
8121,"Kuzante, Marandinho","$186,982.00",F,24-02-13934,Single,SK
8122,"Maruanto, Mazindara","$65,429.00",N,24-02-14934,Married,SK
8123,"Kuzante, Marandinho","$85,676.00",M,24-02-15934,Divorced,SK
8124,"Maruanto, Mazindara","$207,773.00",F,24-02-16934,Single,SK
8125,"Kuzante, Marandinho","$55,275.00",M,24-02-17934,Married,SK
8126,"Maruanto, Mazindara","$141,860.00",M,24-02-18934,Divorced,SK
8127,"Kuzante, Marandinho","$114,006.00",M,24-02-19934,Single,SK
8128,"Maruanto, Mazindara","$137,170.00",N,24-02-20934,Married,SK
8129,"Kuzante, Marandinho","$22,475.00",M,24-02-21934,Divorced,SK
8130,"Maruanto, Mazindara","$185,655.00",F,24-02-22934,Single,SK
8131,"Kuzante, Marandinho","$100,001.00",F,24-02-23934,Married,SK
8132,"Maruanto, Mazindara","$145,009.00",N,24-02-24934,Divorced,SK
8133,"Kuzante, Marandinho","$175,942.00",M,24-02-25934,Single,SK
8134,"Maruanto, Mazindara","$51,520.00",N,24-02-26934,Married,SK
8135,"Kuzante, Marandinho","$42,184.00",F,24-02-27934,Divorced,SK
8136,"Maruanto, Mazindara","$72,447.00",N,24-02-28934,Single,SK
8137,"Kuzante, Marandinho","$245,412.00",M,24-02-29934,Married,SK
8138,"Maruanto, Mazindara","$199,050.00",F,24-02-30934,Divorced,SK
8139,"Kuzante, Marandinho","$77,405.00",M,24-02-31934,Single,SK
8140,"Maruanto, Mazindara","$235,263.00",M,24-02-32934,Married,SK
8141,"Kuzante, Marandinho","$72,641.00",M,24-02-33934,Divorced,SK
8142,"Maruanto, Mazindara","$95,585.00",N,24-02-34934,Single,SK
8143,"Kuzante, Marandinho","$133,244.00",M,24-02-35934,Married,SK
8144,"Maruanto, Mazindara","$38,026.00",F,24-02-36934,Divorced,SK
8145,"Kuzante, Marandinho","$111,453.00",F,24-02-37934,Single,SK
8146,"Maruanto, Mazindara","$70,341.00",N,24-02-38934,Married,SK
8147,"Kuzante, Marandinho","$32,782.00",M,24-02-39934,Divorced,SK
8148,"Maruanto, Mazindara","$144,108.00",N,24-02-40934,Single,SK
8149,"Kuzante, Marandinho","$34,460.00",F,24-02-41934,Married,SK
8150,"Maruanto, Mazindara","$249,744.00",N,24-02-42934,Divorced,SK
8151,"Kuzante, Marandinho","$13,704.00",M,24-02-43934,Single,SK
8152,"Maruanto, Mazindara","$137,172.00",F,24-02-44934,Married,SK
8153,"Kuzante, Marandinho","$152,502.00",M,24-02-45934,Divorced,SK
8154,"Maruanto, Mazindara","$133,837.00",M,24-02-46934,Single,SK
8155,"Kuzante, Marandinho","$105,271.00",M,24-02-47934,Married,SK
8156,"Maruanto, Mazindara","$119,076.00",N,24-02-48934,Divorced,SK
8157,"Kuzante, Marandinho","$170,086.00",M,24-02-49934,Single,SK
8158,"Maruanto, Mazindara","$38,549.00",F,24-02-50934,Married,SK
8159,"Kuzante, Marandinho","$115,113.00",F,24-02-51934,Divorced,SK
8160,"Maruanto, Mazindara","$88,019.00",N,24-02-52934,Single,SK
8161,"Kuzante, Marandinho","$206,899.00",M,24-02-53934,Married,SK
8162,"Maruanto, Mazindara","$57,500.00",N,24-02-54934,Divorced,SK
8163,"Kuzante, Marandinho","$76,392.00",F,24-02-55934,Single,SK
8164,"Maruanto, Mazindara","$53,157.00",N,24-02-56934,Married,SK
8165,"Kuzante, Marandinho","$181,651.00",M,24-02-57934,Divorced,SK
8166,"Maruanto, Mazindara","$217,194.00",F,24-02-58934,Single,SK
8167,"Kuzante, Marandinho","$141,374.00",M,24-02-59934,Married,SK
8168,"Maruanto, Mazindara","$58,191.00",M,24-02-60934,Divorced,SK
8169,"Kuzante, Marandinho","$20,111.00",M,24-02-61934,Single,SK
8170,"Maruanto, Mazindara","$117,382.00",N,24-02-62934,Married,SK
8171,"Kuzante, Marandinho","$138,107.00",M,24-02-63934,Divorced,SK
8172,"Maruanto, Mazindara","$95,362.00",F,24-02-64934,Single,SK
8173,"Kuzante, Marandinho","$173,027.00",F,24-02-65934,Married,SK
8174,"Maruanto, Mazindara","$67,275.00",N,24-02-66934,Divorced,SK
8175,"Kuzante, Marandinho","$92,665.00",M,24-02-67934,Single,SK
8176,"Maruanto, Mazindara","$199,671.00",N,24-02-68934,Married,SK
8177,"Kuzante, Marandinho","$123,698.00",F,24-02-69934,Divorced,SK
8178,"Maruanto, Mazindara","$210,672.00",N,24-02-70934,Single,SK
8179,"Kuzante, Marandinho","$204,144.00",M,24-02-71934,Married,SK
8180,"Maruanto, Mazindara","$18,146.00",F,24-02-72934,Divorced,SK
8181,"Kuzante, Marandinho","$219,637.00",M,24-02-73934,Single,SK
8182,"Maruanto, Mazindara","$178,176.00",M,24-02-74934,Married,SK
8183,"Kuzante, Marandinho","$97,236.00",M,24-02-75934,Divorced,SK
8184,"Maruanto, Mazindara","$216,439.00",N,24-02-76934,Divorced,SK
8185,"Kuzante, Marandinho","$59,437.00",M,24-02-77934,Single,SK
8186,"Maruanto, Mazindara","$78,471.00",F,24-02-78934,Married,SK
8187,"Kuzante, Marandinho","$142,615.00",F,24-02-79934,Divorced,SK
8188,"Maruanto, Mazindara","$96,040.00",N,24-02-80934,Single,SK
8189,"Kuzante, Marandinho","$139,243.00",M,24-02-81934,Married,SK
8190,"Maruanto, Mazindara","$33,270.00",N,24-02-82934,Divorced,SK
8191,"Kuzante, Marandinho","$51,983.00",F,24-02-83934,Single,SK
8192,"Maruanto, Mazindara","$231,194.00",N,24-02-84934,Married,SK
8193,"Kuzante, Marandinho","$67,429.00",M,24-02-85934,Divorced,SK
8194,"Maruanto, Mazindara","$138,926.00",F,24-02-86934,Single,SK
8195,"Kuzante, Marandinho","$171,143.00",M,24-02-87934,Married,SK
8196,"Maruanto, Mazindara","$152,016.00",M,24-02-88934,Divorced,SK
8197,"Kuzante, Marandinho","$119,511.00",M,24-02-89934,Single,SK
8198,"Maruanto, Mazindara","$87,488.00",N,24-02-90934,Married,SK
8199,"Kuzante, Marandinho","$101,234.00",M,24-02-91934,Divorced,SK
8200,"Maruanto, Mazindara","$73,592.00",F,24-02-92934,Single,SK
8201,"Kuzante, Marandinho","$81,154.00",F,24-02-93934,Married,SK
8202,"Maruanto, Mazindara","$96,795.00",N,24-02-94934,Divorced,SK
8203,"Kuzante, Marandinho","$39,649.00",M,24-02-95934,Divorced,SK
8204,"Maruanto, Mazindara","$154,590.00",N,24-02-96934,Single,SK
8205,"Kuzante, Marandinho","$154,962.00",F,24-02-97934,Married,SK
8206,"Maruanto, Mazindara","$198,552.00",N,24-02-98934,Divorced,SK
8207,"Kuzante, Marandinho","$123,322.00",M,24-02-99934,Single,SK
8208,"Maruanto, Mazindara","$210,761.00",F,24-02-100934,Married,SK
8209,"Kuzante, Marandinho","$155,331.00",M,24-02-1934,Single,SK
8210,"Maruanto, Mazindara","$176,784.00",F,24-02-2934,Married,SK
8211,"Kuzante, Marandinho","$71,233.00",M,24-02-3934,Divorced,SK
8212,"Maruanto, Mazindara","$44,868.00",M,24-02-4934,Single,SK
8213,"Kuzante, Marandinho","$208,434.00",M,24-02-5934,Married,SK
8214,"Maruanto, Mazindara","$153,447.00",N,24-02-6934,Divorced,SK
8215,"Kuzante, Marandinho","$192,530.00",M,24-02-7934,Single,SK
8216,"Maruanto, Mazindara","$208,149.00",F,24-02-8934,Married,SK
8217,"Kuzante, Marandinho","$216,408.00",F,24-02-9934,Divorced,SK
8218,"Maruanto, Mazindara","$176,345.00",N,24-02-10934,Single,SK
8219,"Kuzante, Marandinho","$84,107.00",M,24-02-11934,Married,SK
8220,"Maruanto, Mazindara","$60,299.00",N,24-02-12934,Divorced,SK
8221,"Kuzante, Marandinho","$186,982.00",F,24-02-13934,Single,SK
8222,"Maruanto, Mazindara","$65,429.00",N,24-02-14934,Married,SK
8223,"Kuzante, Marandinho","$85,676.00",M,24-02-15934,Divorced,SK
8224,"Maruanto, Mazindara","$207,773.00",F,24-02-16934,Single,SK
8225,"Kuzante, Marandinho","$55,275.00",M,24-02-17934,Married,SK
8226,"Maruanto, Mazindara","$141,860.00",M,24-02-18934,Divorced,SK
8227,"Kuzante, Marandinho","$114,006.00",M,24-02-19934,Single,SK
8228,"Maruanto, Mazindara","$137,170.00",N,24-02-20934,Married,SK
8229,"Kuzante, Marandinho","$22,475.00",M,24-02-21934,Divorced,SK
8230,"Maruanto, Mazindara","$185,655.00",F,24-02-22934,Single,SK
8231,"Kuzante, Marandinho","$100,001.00",F,24-02-23934,Married,SK
8232,"Maruanto, Mazindara","$145,009.00",N,24-02-24934,Divorced,SK
8233,"Kuzante, Marandinho","$175,942.00",M,24-02-25934,Single,SK
8234,"Maruanto, Mazindara","$51,520.00",N,24-02-26934,Married,SK
8235,"Kuzante, Marandinho","$42,184.00",F,24-02-27934,Divorced,SK
8236,"Maruanto, Mazindara","$72,447.00",N,24-02-28934,Single,SK
8237,"Kuzante, Marandinho","$245,412.00",M,24-02-29934,Married,SK
8238,"Maruanto, Mazindara","$199,050.00",F,24-02-30934,Divorced,SK
8239,"Kuzante, Marandinho","$77,405.00",M,24-02-31934,Single,SK
8240,"Maruanto, Mazindara","$235,263.00",M,24-02-32934,Married,SK
8241,"Kuzante, Marandinho","$72,641.00",M,24-02-33934,Divorced,SK
8242,"Maruanto, Mazindara","$95,585.00",N,24-02-34934,Single,SK
8243,"Kuzante, Marandinho","$133,244.00",M,24-02-35934,Married,SK
8244,"Maruanto, Mazindara","$38,026.00",F,24-02-36934,Divorced,SK
8245,"Kuzante, Marandinho","$111,453.00",F,24-02-37934,Single,SK
8246,"Maruanto, Mazindara","$70,341.00",N,24-02-38934,Married,SK
8247,"Kuzante, Marandinho","$32,782.00",M,24-02-39934,Divorced,SK
8248,"Maruanto, Mazindara","$144,108.00",N,24-02-40934,Single,SK
8249,"Kuzante, Marandinho","$34,460.00",F,24-02-41934,Married,SK
8250,"Maruanto, Mazindara","$249,744.00",N,24-02-42934,Divorced,SK
8251,"Kuzante, Marandinho","$13,704.00",M,24-02-43934,Single,SK
8252,"Maruanto, Mazindara","$137,172.00",F,24-02-44934,Married,SK
8253,"Kuzante, Marandinho","$152,502.00",M,24-02-45934,Divorced,SK
8254,"Maruanto, Mazindara","$133,837.00",M,24-02-46934,Single,SK
8255,"Kuzante, Marandinho","$105,271.00",M,24-02-47934,Married,SK
8256,"Maruanto, Mazindara","$119,076.00",N,24-02-48934,Divorced,SK
8257,"Kuzante, Marandinho","$170,086.00",M,24-02-49934,Single,SK
8258,"Maruanto, Mazindara","$38,549.00",F,24-02-50934,Married,SK
8259,"Kuzante, Marandinho","$115,113.00",F,24-02-51934,Divorced,SK
8260,"Maruanto, Mazindara","$88,019.00",N,24-02-52934,Single,SK
8261,"Kuzante, Marandinho","$206,899.00",M,24-02-53934,Married,SK
8262,"Maruanto, Mazindara","$57,500.00",N,24-02-54934,Divorced,SK
8263,"Kuzante, Marandinho","$76,392.00",F,24-02-55934,Single,SK
8264,"Maruanto, Mazindara","$53,157.00",N,24-02-56934,Married,SK
8265,"Kuzante, Marandinho","$181,651.00",M,24-02-57934,Divorced,SK
8266,"Maruanto, Mazindara","$217,194.00",F,24-02-58934,Single,SK
8267,"Kuzante, Marandinho","$141,374.00",M,24-02-59934,Married,SK
8268,"Maruanto, Mazindara","$58,191.00",M,24-02-60934,Divorced,SK
8269,"Kuzante, Marandinho","$20,111.00",M,24-02-61934,Single,SK
8270,"Maruanto, Mazindara","$117,382.00",N,24-02-62934,Married,SK
8271,"Kuzante, Marandinho","$138,107.00",M,24-02-63934,Divorced,SK
8272,"Maruanto, Mazindara","$95,362.00",F,24-02-64934,Single,SK
8273,"Kuzante, Marandinho","$173,027.00",F,24-02-65934,Married,SK
8274,"Maruanto, Mazindara","$67,275.00",N,24-02-66934,Divorced,SK
8275,"Kuzante, Marandinho","$92,665.00",M,24-02-67934,Single,SK
8276,"Maruanto, Mazindara","$199,671.00",N,24-02-68934,Married,SK
8277,"Kuzante, Marandinho","$123,698.00",F,24-02-69934,Divorced,SK
8278,"Maruanto, Mazindara","$210,672.00",N,24-02-70934,Single,SK
8279,"Kuzante, Marandinho","$204,144.00",M,24-02-71934,Married,SK
8280,"Maruanto, Mazindara","$18,146.00",F,24-02-72934,Divorced,SK
8281,"Kuzante, Marandinho","$219,637.00",M,24-02-73934,Single,SK
8282,"Maruanto, Mazindara","$178,176.00",M,24-02-74934,Married,SK
8283,"Kuzante, Marandinho","$97,236.00",M,24-02-75934,Divorced,SK
8284,"Maruanto, Mazindara","$216,439.00",N,24-02-76934,Divorced,SK
8285,"Kuzante, Marandinho","$59,437.00",M,24-02-77934,Single,SK
8286,"Maruanto, Mazindara","$78,471.00",F,24-02-78934,Married,SK
8287,"Kuzante, Marandinho","$142,615.00",F,24-02-79934,Divorced,SK
8288,"Maruanto, Mazindara","$96,040.00",N,24-02-80934,Single,SK
8289,"Kuzante, Marandinho","$139,243.00",M,24-02-81934,Married,SK
8290,"Maruanto, Mazindara","$33,270.00",N,24-02-82934,Divorced,SK
8291,"Kuzante, Marandinho","$51,983.00",F,24-02-83934,Single,SK
8292,"Maruanto, Mazindara","$231,194.00",N,24-02-84934,Married,SK
8293,"Kuzante, Marandinho","$67,429.00",M,24-02-85934,Divorced,SK
8294,"Maruanto, Mazindara","$138,926.00",F,24-02-86934,Single,SK
8295,"Kuzante, Marandinho","$171,143.00",M,24-02-87934,Married,SK
8296,"Maruanto, Mazindara","$152,016.00",M,24-02-88934,Divorced,SK
8297,"Kuzante, Marandinho","$119,511.00",M,24-02-89934,Single,SK
8298,"Maruanto, Mazindara","$87,488.00",N,24-02-90934,Married,SK
8299,"Kuzante, Marandinho","$101,234.00",M,24-02-91934,Divorced,SK
8300,"Maruanto, Mazindara","$73,592.00",F,24-02-92934,Single,SK
8301,"Kuzante, Marandinho","$81,154.00",F,24-02-93934,Married,SK
8302,"Maruanto, Mazindara","$96,795.00",N,24-02-94934,Divorced,SK
8303,"Kuzante, Marandinho","$39,649.00",M,24-02-95934,Divorced,SK
8304,"Maruanto, Mazindara","$154,590.00",N,24-02-96934,Single,SK
8305,"Kuzante, Marandinho","$154,962.00",F,24-02-97934,Married,SK
8306,"Maruanto, Mazindara","$198,552.00",N,24-02-98934,Divorced,SK
8307,"Kuzante, Marandinho","$123,322.00",M,24-02-99934,Single,SK
8308,"Maruanto, Mazindara","$210,761.00",F,24-02-100934,Married,SK
8309,"Kuzante, Marandinho","$155,331.00",M,24-02-1934,Single,SK
8310,"Maruanto, Mazindara","$176,784.00",F,24-02-2934,Married,SK
8311,"Kuzante, Marandinho","$71,233.00",M,24-02-3934,Divorced,SK
8312,"Maruanto, Mazindara","$44,868.00",M,24-02-4934,Single,SK
8313,"Kuzante, Marandinho","$208,434.00",M,24-02-5934,Married,SK
8314,"Maruanto, Mazindara","$153,447.00",N,24-02-6934,Divorced,SK
8315,"Kuzante, Marandinho","$192,530.00",M,24-02-7934,Single,SK
8316,"Maruanto, Mazindara","$208,149.00",F,24-02-8934,Married,SK
8317,"Kuzante, Marandinho","$216,408.00",F,24-02-9934,Divorced,SK
8318,"Maruanto, Mazindara","$176,345.00",N,24-02-10934,Single,SK
8319,"Kuzante, Marandinho","$84,107.00",M,24-02-11934,Married,SK
8320,"Maruanto, Mazindara","$60,299.00",N,24-02-12934,Divorced,SK
8321,"Kuzante, Marandinho","$186,982.00",F,24-02-13934,Single,SK
8322,"Maruanto, Mazindara","$65,429.00",N,24-02-14934,Married,SK
8323,"Kuzante, Marandinho","$85,676.00",M,24-02-15934,Divorced,SK
8324,"Maruanto, Mazindara","$207,773.00",F,24-02-16934,Single,SK
8325,"Kuzante, Marandinho","$55,275.00",M,24-02-17934,Married,ON
8326,"Maruanto, Mazindara","$141,860.00",M,24-02-18934,Divorced,ON
8327,"Kuzante, Marandinho","$114,006.00",M,24-02-19934,Single,ON
8328,"Maruanto, Mazindara","$137,170.00",N,24-02-20934,Married,ON
8329,"Kuzante, Marandinho","$22,475.00",M,24-02-21934,Divorced,ON
8330,"Maruanto, Mazindara","$185,655.00",F,24-02-22934,Single,ON
8331,"Kuzante, Marandinho","$100,001.00",F,24-02-23934,Married,ON
8332,"Maruanto, Mazindara","$145,009.00",N,24-02-24934,Divorced,ON
8333,"Kuzante, Marandinho","$175,942.00",M,24-02-25934,Single,ON
8334,"Maruanto, Mazindara","$51,520.00",N,24-02-26934,Married,ON
8335,"Kuzante, Marandinho","$42,184.00",F,24-02-27934,Divorced,ON
8336,"Maruanto, Mazindara","$72,447.00",N,24-02-28934,Single,ON
8337,"Kuzante, Marandinho","$245,412.00",M,24-02-29934,Married,ON
8338,"Maruanto, Mazindara","$199,050.00",F,24-02-30934,Divorced,ON
8339,"Kuzante, Marandinho","$77,405.00",M,24-02-31934,Single,ON
8340,"Maruanto, Mazindara","$235,263.00",M,24-02-32934,Married,ON
8341,"Kuzante, Marandinho","$72,641.00",M,24-02-33934,Divorced,ON
8342,"Maruanto, Mazindara","$95,585.00",N,24-02-34934,Single,ON
8343,"Kuzante, Marandinho","$133,244.00",M,24-02-35934,Married,ON
8344,"Maruanto, Mazindara","$38,026.00",F,24-02-36934,Divorced,ON
8345,"Kuzante, Marandinho","$111,453.00",F,24-02-37934,Single,ON
8346,"Maruanto, Mazindara","$70,341.00",N,24-02-38934,Married,ON
